buy_signal_date,sell_signal_date,ticker,pattern,entry_price,target_return_pct,target_price,sell_price,realized_return_pct
2025-02-27,2025-04-17,BAJAJFINSV.NS,A_breakout_40d,1911.05,6.0,2025.713,2035.3,6.5
2025-03-21,2025-04-17,BHARTIARTL.NS,A_breakout_40d,1740.0,6.0,1844.4,1889.1,8.57
2025-01-02,2025-04-17,EICHERMOT.NS,A_breakout_40d,5325.0,6.0,5644.5,5678.5,6.64
2025-01-03,2025-04-17,EICHERMOT.NS,A_breakout_40d,5310.75,6.0,5629.395,5678.5,6.92
2025-03-25,2025-04-21,BAJAJFINSV.NS,A_breakout_40d,1951.0,6.0,2068.06,2103.5,7.82
2024-11-25,2025-04-21,HDFCBANK.NS,A_breakout_40d,905.0,6.0,959.3,963.55,6.47
2025-03-21,2025-04-21,KOTAKBANK.NS,A_breakout_40d,420.0,6.0,445.2,448.28,6.73
2025-04-01,2025-04-22,GOLDBEES.NS,A_breakout_40d,77.48,6.0,82.1288,82.9,7.0
2025-03-25,2025-04-22,HDFCBANK.NS,A_breakout_40d,912.5,6.0,967.25,980.85,7.49
2025-03-27,2025-04-22,HDFCBANK.NS,A_breakout_40d,914.5,6.0,969.37,980.85,7.26
2024-12-05,2025-04-23,ICICIBANK.NS,A_breakout_40d,1342.5,6.0,1423.05,1424.4,6.1
2024-11-06,2025-05-12,BEL.NS,A_breakout_40d,301.0,6.0,319.06,322.8,7.24
2024-11-27,2025-05-13,BEL.NS,A_breakout_40d,308.0,6.0,326.48,335.75,9.01
2024-12-04,2025-05-13,BEL.NS,A_breakout_40d,314.0,6.0,332.84,335.75,6.93
2025-05-12,2025-05-14,BEL.NS,A_breakout_40d,323.7,6.0,343.122,344.35,6.38
2025-03-25,2025-05-15,SHREECEM.NS,A_breakout_40d,29555.0996,6.0,31328.4056,31400.0,6.24
2025-05-13,2025-05-16,BEL.NS,A_breakout_40d,339.0,6.0,359.34,363.9,7.35
2025-05-14,2025-05-21,BEL.NS,A_breakout_40d,346.5,6.0,367.29,383.0,10.53
2025-04-24,2025-05-26,DIVISLAB.NS,A_breakout_40d,6240.0,6.0,6614.4,6737.0,7.96
2025-02-05,2025-06-05,SILVERBEES.NS,A_breakout_40d,92.64,6.0,98.1984,100.72,8.72
2025-02-14,2025-06-05,SILVERBEES.NS,A_breakout_40d,93.99,6.0,99.6294,100.72,7.16
2025-05-16,2025-06-10,BEL.NS,A_breakout_40d,372.9,6.0,395.274,397.4,6.57
2024-12-12,2025-06-16,MAXHEALTH.NS,A_breakout_40d,1172.1,6.0,1242.426,1246.8,6.37
2025-06-03,2025-06-17,SILVERBEES.NS,A_breakout_40d,98.0,6.0,103.88,104.19,6.32
2025-05-21,2025-06-20,BEL.NS,A_breakout_40d,383.0,6.0,405.98,408.25,6.59
2025-04-15,2025-06-26,HDFCBANK.NS,A_breakout_40d,941.9,6.0,998.414,1010.9,7.33
2025-05-15,2025-06-27,MAXHEALTH.NS,A_breakout_40d,1195.7,6.0,1267.442,1279.3,6.99
2025-06-12,2025-06-27,MAXHEALTH.NS,A_breakout_40d,1196.4,6.0,1268.184,1279.3,6.93
2025-06-11,2025-07-07,BPCL.NS,A_breakout_40d,330.5,6.0,350.33,350.5,6.05
2025-06-20,2025-07-07,RELIANCE.NS,A_breakout_40d,1453.0,6.0,1540.18,1541.5,6.09
2025-05-19,2025-07-09,DIVISLAB.NS,A_breakout_40d,6580.0,6.0,6974.8,6983.5,6.13
2025-06-05,2025-07-14,SILVERBEES.NS,A_breakout_40d,102.77,6.0,108.9362,110.02,7.05
2025-06-06,2025-07-14,SILVERBEES.NS,A_breakout_40d,102.41,6.0,108.5546,110.02,7.43
2025-06-09,2025-07-14,SILVERBEES.NS,A_breakout_40d,103.11,6.0,109.2966,110.02,6.7
2025-06-27,2025-07-21,AMBUJACEM.NS,A_breakout_40d,575.05,6.0,609.553,613.25,6.64
2025-03-21,2025-07-23,BAJFINANCE.NS,A_breakout_40d,909.595,6.0,964.1707,968.3,6.45
2025-04-11,2025-07-23,GOLDBEES.NS,A_breakout_40d,78.5,6.0,83.21,83.75,6.69
2025-07-21,2025-07-24,ETERNAL.NS,A_breakout_40d,293.0,6.0,310.58,313.15,6.88
2024-12-05,2025-08-14,ETERNAL.NS,A_breakout_40d,300.0,6.0,318.0,318.4,6.13
2025-07-22,2025-08-14,ETERNAL.NS,A_breakout_40d,298.0,6.0,315.88,318.4,6.85
2025-02-03,2025-08-18,EICHERMOT.NS,A_breakout_40d,5536.5498,6.0,5868.7428,5912.0,6.78
2025-08-04,2025-08-18,HEROMOTOCO.NS,A_breakout_40d,4536.0,6.0,4808.16,4984.0,9.88
2025-08-07,2025-08-18,HEROMOTOCO.NS,A_breakout_40d,4660.0,6.0,4939.6,4984.0,6.95
2025-06-20,2025-08-18,M&M.NS,A_breakout_40d,3163.6001,6.0,3353.4161,3383.1001,6.94
2025-08-12,2025-08-18,MARUTI.NS,A_breakout_40d,12840.0,6.0,13610.4,14068.0,9.56
2025-06-27,2025-08-18,TVSMOTOR.NS,A_breakout_40d,2948.0,6.0,3124.88,3219.7,9.22
2025-08-04,2025-08-18,TVSMOTOR.NS,A_breakout_40d,2951.0,6.0,3128.06,3219.7,9.11
2025-08-13,2025-08-18,TVSMOTOR.NS,A_breakout_40d,3034.0,6.0,3216.04,3219.7,6.12
2024-12-03,2025-08-18,ULTRACEMCO.NS,A_breakout_40d,11866.2002,6.0,12578.1722,12765.0,7.57
2025-06-26,2025-08-18,ULTRACEMCO.NS,A_breakout_40d,11980.0,6.0,12698.8,12765.0,6.55
2025-07-23,2025-08-19,ETERNAL.NS,A_breakout_40d,302.25,6.0,320.385,321.45,6.35
2025-08-13,2025-08-19,HEROMOTOCO.NS,A_breakout_40d,4770.0,6.0,5056.2,5118.2002,7.3
2024-11-07,2025-08-20,APOLLOHOSP.NS,A_breakout_40d,7390.0498,6.0,7833.4528,7883.0,6.67
2025-01-06,2025-08-21,APOLLOHOSP.NS,A_breakout_40d,7466.25,6.0,7914.225,7926.5,6.16
2025-07-01,2025-08-21,APOLLOHOSP.NS,A_breakout_40d,7470.0,6.0,7918.2,7926.5,6.11
2025-04-16,2025-08-21,EICHERMOT.NS,A_breakout_40d,5615.5,6.0,5952.43,5975.0,6.4
2025-06-18,2025-08-28,SILVERBEES.NS,A_breakout_40d,105.75,6.0,112.095,112.78,6.65
2025-08-18,2025-09-01,EICHERMOT.NS,A_breakout_40d,5918.0,6.0,6273.08,6280.0,6.12
2025-07-11,2025-09-01,SILVERBEES.NS,A_breakout_40d,109.0,6.0,115.54,118.59,8.8
2025-07-14,2025-09-01,SILVERBEES.NS,A_breakout_40d,108.18,6.0,114.6708,118.59,9.62
2025-08-19,2025-09-02,EICHERMOT.NS,A_breakout_40d,5964.0,6.0,6321.84,6349.0,6.46
2025-08-25,2025-09-02,EICHERMOT.NS,A_breakout_40d,5980.0,6.0,6338.8,6349.0,6.17
2025-08-18,2025-09-02,HEROMOTOCO.NS,A_breakout_40d,4984.0,6.0,5283.04,5312.0,6.58
2025-08-18,2025-09-03,MARUTI.NS,A_breakout_40d,14070.0,6.0,14914.2,14927.0,6.09
2025-01-02,2025-09-04,M&M.NS,A_breakout_40d,3215.0,6.0,3407.9,3481.5,8.29
2025-08-18,2025-09-04,TVSMOTOR.NS,A_breakout_40d,3220.0,6.0,3413.2,3433.2,6.62
2025-07-24,2025-09-05,ETERNAL.NS,A_breakout_40d,309.95,6.0,328.547,329.15,6.19
2025-08-13,2025-09-05,HINDALCO.NS,A_breakout_40d,701.0,6.0,743.06,743.8,6.11
2025-08-26,2025-09-08,EICHERMOT.NS,A_breakout_40d,6269.5,6.0,6645.67,6815.0,8.7
2025-06-13,2025-09-08,GOLDBEES.NS,A_breakout_40d,84.2,6.0,89.252,89.98,6.86
2025-07-23,2025-09-08,GOLDBEES.NS,A_breakout_40d,84.7,6.0,89.782,89.98,6.23
2025-08-19,2025-09-08,HEROMOTOCO.NS,A_breakout_40d,5120.0,6.0,5427.2,5443.0,6.31
2025-03-19,2025-09-08,JSWSTEEL.NS,A_breakout_40d,1038.0,6.0,1100.28,1101.4,6.11
2025-08-19,2025-09-08,MARUTI.NS,A_breakout_40d,14362.0,6.0,15223.72,15258.0,6.24
2025-08-28,2025-09-08,SILVERBEES.NS,A_breakout_40d,113.2,6.0,119.992,120.25,6.23
2025-07-08,2025-09-09,ADANIPOWER.NS,A_breakout_40d,120.51,6.0,127.7406,128.73,6.82
2025-07-10,2025-09-09,ADANIPOWER.NS,A_breakout_40d,121.4,6.0,128.684,128.73,6.04
2025-09-04,2025-09-09,EICHERMOT.NS,A_breakout_40d,6449.0,6.0,6835.94,6874.5,6.6
2025-08-18,2025-09-09,M&M.NS,A_breakout_40d,3400.0,6.0,3604.0,3696.3,8.71
2025-06-26,2025-09-11,BRITANNIA.NS,A_breakout_40d,5849.0,6.0,6199.94,6300.5,7.72
2025-08-26,2025-09-17,MARUTI.NS,A_breakout_40d,14895.0,6.0,15788.7,15801.0,6.08
2025-09-08,2025-09-19,ADANIPOWER.NS,A_breakout_40d,127.6,6.0,135.256,141.88,11.19
2025-09-09,2025-09-19,ADANIPOWER.NS,A_breakout_40d,129.4,6.0,137.164,141.88,9.64
2025-09-19,2025-09-22,ADANIPOWER.NS,A_breakout_40d,148.2,6.0,157.092,170.25,14.88
2025-09-01,2025-09-22,GOLDBEES.NS,A_breakout_40d,87.4,6.0,92.644,93.14,6.57
2025-08-29,2025-09-22,SILVERBEES.NS,A_breakout_40d,118.05,6.0,125.133,128.22,8.61
2025-09-01,2025-09-22,SILVERBEES.NS,A_breakout_40d,119.0,6.0,126.14,128.22,7.75
2025-06-06,2025-09-23,BAJFINANCE.NS,A_breakout_40d,955.0,6.0,1012.3,1025.5,7.38
2025-03-21,2025-09-23,JSWSTEEL.NS,A_breakout_40d,1063.0,6.0,1126.78,1138.4,7.09
2025-07-02,2025-09-23,JSWSTEEL.NS,A_breakout_40d,1065.0,6.0,1128.9,1138.4,6.89
2025-06-30,2025-09-23,SBIN.NS,A_breakout_40d,820.0,6.0,869.2,870.6,6.17
2025-06-09,2025-09-24,BAJFINANCE.NS,A_breakout_40d,970.0,6.0,1028.2,1029.75,6.16
2025-08-18,2025-09-24,JSWSTEEL.NS,A_breakout_40d,1080.0,6.0,1144.8,1149.1,6.4
2025-09-08,2025-09-29,GOLDBEES.NS,A_breakout_40d,90.16,6.0,95.5696,95.9,6.37
2025-09-09,2025-10-01,GOLDBEES.NS,A_breakout_40d,91.8,6.0,97.308,97.63,6.35
2025-09-23,2025-10-08,GOLDBEES.NS,A_breakout_40d,95.9,6.0,101.654,101.69,6.04
2025-09-29,2025-10-08,SILVERBEES.NS,A_breakout_40d,139.99,6.0,148.3894,150.93,7.81
2025-09-08,2025-10-09,JSWSTEEL.NS,A_breakout_40d,1100.0,6.0,1166.0,1175.2,6.84
2025-07-02,2025-10-09,TATASTEEL.NS,A_breakout_40d,166.0,6.0,175.96,176.42,6.28
2025-07-03,2025-10-09,TATASTEEL.NS,A_breakout_40d,165.91,6.0,175.8646,176.42,6.33
2024-10-29,2025-10-10,SBIN.NS,A_breakout_40d,828.0,6.0,877.68,880.65,6.36
2025-10-08,2025-10-13,SILVERBEES.NS,A_breakout_40d,150.93,6.0,159.9858,164.34,8.88
2025-10-09,2025-10-14,SILVERBEES.NS,A_breakout_40d,156.1,6.0,165.466,174.31,11.67
2025-09-12,2025-10-15,BAJFINANCE.NS,A_breakout_40d,999.0,6.0,1058.94,1059.9,6.1
2025-10-06,2025-10-15,GOLDBEES.NS,A_breakout_40d,99.22,6.0,105.1732,105.29,6.12
2025-09-16,2025-10-15,SBIN.NS,A_breakout_40d,834.3,6.0,884.358,886.1,6.21
2025-10-07,2025-10-17,GOLDBEES.NS,A_breakout_40d,100.1,6.0,106.106,108.11,8.0
2025-07-16,2025-10-17,SBIN.NS,A_breakout_40d,838.4,6.0,888.704,889.15,6.05
2025-03-27,2025-10-20,BAJAJFINSV.NS,A_breakout_40d,1995.75,6.0,2115.495,2139.8,7.22
2025-06-20,2025-10-20,BHARTIARTL.NS,A_breakout_40d,1930.0,6.0,2045.8,2051.5,6.3
2025-07-25,2025-10-20,CIPLA.NS,A_breakout_40d,1541.2,6.0,1633.672,1639.1,6.35
2024-11-05,2025-10-20,SBIN.NS,A_breakout_40d,849.2,6.0,900.152,907.5,6.87
2025-07-28,2025-10-21,CIPLA.NS,A_breakout_40d,1563.4,6.0,1657.204,1663.6,6.41
2025-09-03,2025-10-23,HINDALCO.NS,A_breakout_40d,744.05,6.0,788.693,792.4,6.5
2025-09-17,2025-10-23,SBIN.NS,A_breakout_40d,858.65,6.0,910.169,911.55,6.16
2025-09-19,2025-10-27,BHARTIARTL.NS,A_breakout_40d,1954.0,6.0,2071.24,2080.1001,6.45
2025-10-03,2025-10-27,HINDALCO.NS,A_breakout_40d,782.05,6.0,828.973,840.85,7.52
2025-09-19,2025-10-27,SBIN.NS,A_breakout_40d,862.0,6.0,913.72,922.75,7.05
2025-09-29,2025-10-27,SBIN.NS,A_breakout_40d,869.95,6.0,922.147,922.75,6.07
2025-09-30,2025-10-27,VEDL.NS,A_breakout_40d,468.55,6.0,496.663,505.25,7.83
2025-10-03,2025-10-27,VEDL.NS,A_breakout_40d,474.95,6.0,503.447,505.25,6.38
2025-09-26,2025-10-28,LT.NS,A_breakout_40d,3738.0,6.0,3962.28,3972.8,6.28
2025-09-23,2025-10-28,SBIN.NS,A_breakout_40d,876.0,6.0,928.56,930.25,6.19
2025-09-03,2025-10-28,TATASTEEL.NS,A_breakout_40d,169.0,6.0,179.14,181.81,7.58
2025-09-29,2025-10-29,IOC.NS,A_breakout_40d,150.04,6.0,159.0424,163.09,8.7
2025-09-30,2025-10-29,IOC.NS,A_breakout_40d,150.4,6.0,159.424,163.09,8.44
2025-09-23,2025-10-29,JSWSTEEL.NS,A_breakout_40d,1138.4,6.0,1206.704,1207.9,6.11
2025-10-06,2025-10-31,IOC.NS,A_breakout_40d,154.76,6.0,164.0456,165.9,7.2
2024-12-03,2025-10-31,LT.NS,A_breakout_40d,3775.0,6.0,4001.5,4030.8999,6.78
2025-06-26,2025-10-31,SHRIRAMFIN.NS,A_breakout_40d,703.05,6.0,745.233,748.9,6.52
2025-07-04,2025-11-03,BPCL.NS,A_breakout_40d,345.8,6.0,366.548,367.3,6.22
2025-09-29,2025-11-03,BPCL.NS,A_breakout_40d,339.75,6.0,360.135,367.3,8.11
2025-10-01,2025-11-03,BPCL.NS,A_breakout_40d,344.0,6.0,364.64,367.3,6.77
2025-10-23,2025-11-03,SHRIRAMFIN.NS,A_breakout_40d,711.05,6.0,753.713,796.45,12.01
2025-10-29,2025-11-03,SHRIRAMFIN.NS,A_breakout_40d,738.5,6.0,782.81,796.45,7.85
2025-08-18,2025-11-07,SBILIFE.NS,A_breakout_40d,1865.0,6.0,1976.9,1998.9,7.18
2025-10-31,2025-11-07,SHRIRAMFIN.NS,A_breakout_40d,762.8,6.0,808.568,816.35,7.02
2025-09-04,2025-11-11,M&M.NS,A_breakout_40d,3511.0,6.0,3721.66,3749.1001,6.78
2025-08-18,2025-11-12,ASIANPAINT.NS,A_breakout_40d,2587.3999,6.0,2742.6439,2769.8,7.05
2025-11-06,2025-11-12,ASIANPAINT.NS,A_breakout_40d,2602.8999,6.0,2759.0739,2769.8,6.41
2025-11-10,2025-11-13,ASIANPAINT.NS,A_breakout_40d,2650.3999,6.0,2809.4239,2879.3999,8.64
2025-10-29,2025-11-17,IOC.NS,A_breakout_40d,163.09,6.0,172.8754,173.12,6.15
2025-06-25,2025-11-18,TITAN.NS,A_breakout_40d,3655.0,6.0,3874.3,3879.2,6.13
2025-10-03,2025-11-19,HEROMOTOCO.NS,A_breakout_40d,5527.0,6.0,5858.62,5876.5,6.32
2025-06-26,2025-11-19,TITAN.NS,A_breakout_40d,3700.0,6.0,3922.0,3933.1001,6.3
2025-10-27,2025-11-20,SBILIFE.NS,A_breakout_40d,1903.1,6.0,2017.286,2027.1,6.52
2025-10-20,2025-11-26,RELIANCE.NS,A_breakout_40d,1468.0,6.0,1556.08,1569.9,6.94
2025-11-03,2025-11-26,SHRIRAMFIN.NS,A_breakout_40d,792.45,6.0,839.997,856.6,8.1
2025-11-17,2025-11-28,HEROMOTOCO.NS,A_breakout_40d,5820.0,6.0,6169.2,6174.5,6.09
2025-09-19,2025-12-01,ADANIPORTS.NS,A_breakout_40d,1433.0,6.0,1518.98,1530.5,6.8
2025-11-18,2025-12-01,HEROMOTOCO.NS,A_breakout_40d,5851.0,6.0,6202.06,6295.5,7.6
2024-12-06,2025-12-01,VEDL.NS,A_breakout_40d,499.95,6.0,529.947,533.3,6.67
2025-10-24,2025-12-01,VEDL.NS,A_breakout_40d,501.0,6.0,531.06,533.3,6.45
2025-11-20,2025-12-04,HEROMOTOCO.NS,A_breakout_40d,5970.0,6.0,6328.2,6340.0,6.2
2025-10-13,2025-12-11,SILVERBEES.NS,A_breakout_40d,168.44,6.0,178.5464,178.85,6.18
2025-10-08,2025-12-12,GOLDBEES.NS,A_breakout_40d,102.6,6.0,108.756,109.61,6.83
2025-10-29,2025-12-15,VEDL.NS,A_breakout_40d,513.0,6.0,543.78,549.4,7.1
2024-12-11,2025-12-16,VEDL.NS,A_breakout_40d,519.0,6.0,550.14,569.5,9.73
2024-12-12,2025-12-16,VEDL.NS,A_breakout_40d,520.5,6.0,551.73,569.5,9.41
2025-10-14,2025-12-17,SILVERBEES.NS,A_breakout_40d,177.8,6.0,188.468,192.16,8.08
2025-12-12,2025-12-18,VEDL.NS,A_breakout_40d,540.95,6.0,573.407,579.15,7.06
2025-12-18,2025-12-22,SHRIRAMFIN.NS,A_breakout_40d,869.0,6.0,921.14,934.85,7.58
2025-10-14,2025-12-23,GOLDBEES.NS,A_breakout_40d,105.2,6.0,111.512,113.1,7.51
2025-10-15,2025-12-23,GOLDBEES.NS,A_breakout_40d,105.35,6.0,111.671,113.1,7.36
2025-12-17,2025-12-24,SILVERBEES.NS,A_breakout_40d,194.79,6.0,206.4774,209.23,7.41
2025-12-22,2025-12-26,SILVERBEES.NS,A_breakout_40d,202.0,6.0,214.12,219.85,8.84
2025-12-19,2025-12-30,SHRIRAMFIN.NS,A_breakout_40d,919.0,6.0,974.14,979.4,6.57
2025-12-17,2025-12-30,VEDL.NS,A_breakout_40d,569.7,6.0,603.882,605.55,6.29
2025-10-30,2025-12-31,BPCL.NS,A_breakout_40d,358.0,6.0,379.48,384.0,7.26
2025-10-24,2025-12-31,HINDALCO.NS,A_breakout_40d,834.9,6.0,884.994,886.7,6.2
2025-12-22,2025-12-31,SHRIRAMFIN.NS,A_breakout_40d,938.7,6.0,995.022,996.2,6.13
2025-11-04,2025-12-31,TITAN.NS,A_breakout_40d,3780.0,6.0,4006.8,4051.5,7.18
2025-10-15,2026-01-01,NESTLEIND.NS,A_breakout_40d,1221.4,6.0,1294.684,1295.0,6.03
2025-12-05,2026-01-02,INDUSTOWER.NS,A_breakout_40d,414.0,6.0,438.84,442.05,6.78
2025-10-28,2026-01-02,SBILIFE.NS,A_breakout_40d,1934.0,6.0,2050.04,2067.3999,6.9
2025-10-28,2026-01-02,SBIN.NS,A_breakout_40d,933.9,6.0,989.934,998.95,6.97
2025-12-16,2026-01-02,VEDL.NS,A_breakout_40d,580.0,6.0,614.8,616.95,6.37
2025-12-30,2026-01-06,HINDALCO.NS,A_breakout_40d,886.4,6.0,939.584,942.25,6.3
2025-09-23,2026-01-06,MARUTI.NS,A_breakout_40d,16188.0,6.0,17159.28,17292.0,6.82
2025-10-29,2026-01-06,SBILIFE.NS,A_breakout_40d,1970.4,6.0,2088.624,2095.8,6.36
2025-11-06,2026-01-06,SBIN.NS,A_breakout_40d,958.75,6.0,1016.275,1018.9,6.27
2025-09-17,2026-01-06,TATACONSUM.NS,A_breakout_40d,1136.3,6.0,1204.478,1210.4,6.52
2025-11-20,2026-01-07,EICHERMOT.NS,A_breakout_40d,7125.5,6.0,7553.03,7582.5,6.41
2025-11-19,2026-01-07,TITAN.NS,A_breakout_40d,3950.0,6.0,4187.0,4273.2002,8.18
2025-12-26,2026-01-07,TITAN.NS,A_breakout_40d,4010.0,6.0,4250.6,4273.2002,6.56
2025-12-15,2026-01-12,GOLDBEES.NS,A_breakout_40d,109.46,6.0,116.0276,116.76,6.67
2025-11-04,2026-01-13,SBIN.NS,A_breakout_40d,969.65,6.0,1027.829,1028.45,6.06
2025-12-26,2026-01-13,SILVERBEES.NS,A_breakout_40d,235.21,6.0,249.3226,249.51,6.08
2025-12-12,2026-01-14,GOLDBEES.NS,A_breakout_40d,110.45,6.0,117.077,118.01,6.84
2025-10-09,2026-01-14,TATASTEEL.NS,A_breakout_40d,176.0,6.0,186.56,189.25,7.53
2025-12-22,2026-01-19,GOLDBEES.NS,A_breakout_40d,112.52,6.0,119.2712,121.1,7.63
2026-01-14,2026-01-19,SILVERBEES.NS,A_breakout_40d,262.81,6.0,278.5786,282.95,7.66
2026-01-12,2026-01-20,GOLDBEES.NS,A_breakout_40d,116.98,6.0,123.9988,125.86,7.59
2026-01-14,2026-01-20,GOLDBEES.NS,A_breakout_40d,118.01,6.0,125.0906,125.86,6.65
2026-01-19,2026-01-21,GOLDBEES.NS,A_breakout_40d,121.99,6.0,129.3094,134.97,10.64
2026-01-20,2026-01-21,GOLDBEES.NS,A_breakout_40d,127.0,6.0,134.62,134.97,6.28
2025-09-24,2026-01-27,JSWSTEEL.NS,A_breakout_40d,1149.1,6.0,1218.046,1222.0,6.34
2025-06-20,2026-01-28,BEL.NS,A_breakout_40d,411.0,6.0,435.66,453.0,10.22
2025-06-23,2026-01-28,BEL.NS,A_breakout_40d,426.4,6.0,451.984,453.0,6.24
2025-09-17,2026-01-28,BEL.NS,A_breakout_40d,415.0,6.0,439.9,453.0,9.16
2025-10-23,2026-01-28,BEL.NS,A_breakout_40d,422.0,6.0,447.32,453.0,7.35
2026-01-20,2026-01-28,SILVERBEES.NS,A_breakout_40d,300.0,6.0,318.0,332.03,10.68
2026-01-16,2026-01-28,VEDL.NS,A_breakout_40d,684.95,6.0,726.047,737.1,7.61
2026-01-14,2026-01-28,VEDL.NS,A_breakout_40d,675.75,6.0,716.295,737.1,9.08
2025-10-23,2026-01-29,AXISBANK.NS,A_breakout_40d,1254.2,6.0,1329.452,1363.7,8.73
2025-11-18,2026-01-29,AXISBANK.NS,A_breakout_40d,1268.0,6.0,1344.08,1363.7,7.55
2026-01-21,2026-01-29,GOLDBEES.NS,A_breakout_40d,131.44,6.0,139.3264,146.53,11.48
2026-01-06,2026-01-29,HINDALCO.NS,A_breakout_40d,951.05,6.0,1008.113,1024.05,7.68
2026-01-27,2026-01-29,SILVERBEES.NS,A_breakout_40d,320.8,6.0,340.048,351.91,9.7
2025-10-28,2026-01-29,TATASTEEL.NS,A_breakout_40d,183.67,6.0,194.6902,202.32,10.15
2025-10-29,2026-01-29,TATASTEEL.NS,A_breakout_40d,184.4,6.0,195.464,202.32,9.72
2026-01-14,2026-01-29,TATASTEEL.NS,A_breakout_40d,189.25,6.0,200.605,202.32,6.91
2026-01-05,2026-01-30,SBIN.NS,A_breakout_40d,1007.95,6.0,1068.427,1077.15,6.87
2025-09-22,2026-02-04,ADANIPORTS.NS,A_breakout_40d,1453.0,6.0,1540.18,1567.9,7.91
2025-10-16,2026-02-05,ADANIPORTS.NS,A_breakout_40d,1479.5,6.0,1568.27,1570.2,6.13
2025-10-30,2026-02-05,IOC.NS,A_breakout_40d,163.51,6.0,173.3206,175.77,7.5
2026-01-16,2026-02-09,SBIN.NS,A_breakout_40d,1035.0,6.0,1097.1,1146.0,10.72
2026-01-22,2026-02-09,SBIN.NS,A_breakout_40d,1051.9,6.0,1115.014,1146.0,8.95
2026-01-27,2026-02-09,SBIN.NS,A_breakout_40d,1059.4,6.0,1122.964,1146.0,8.17
2026-01-29,2026-02-09,SBIN.NS,A_breakout_40d,1064.0,6.0,1127.84,1146.0,7.71
2026-01-13,2026-02-09,SBIN.NS,A_breakout_40d,1030.0,6.0,1091.8,1146.0,11.26
2025-12-30,2026-02-09,SHRIRAMFIN.NS,A_breakout_40d,983.0,6.0,1041.98,1062.7,8.11
2025-06-27,2026-02-09,ULTRACEMCO.NS,A_breakout_40d,12215.0,6.0,12947.9,13048.0,6.82
2025-10-31,2026-02-10,IOC.NS,A_breakout_40d,167.0,6.0,177.02,178.21,6.71
2025-11-24,2026-02-11,EICHERMOT.NS,A_breakout_40d,7258.5,6.0,7694.01,7771.0,7.06
2026-01-01,2026-02-11,INDUSTOWER.NS,A_breakout_40d,438.0,6.0,464.28,467.05,6.63
2026-01-02,2026-02-11,INDUSTOWER.NS,A_breakout_40d,439.3,6.0,465.658,467.05,6.32
2025-12-01,2026-02-12,TVSMOTOR.NS,A_breakout_40d,3659.8,6.0,3879.388,3881.2,6.05
2025-10-28,2026-02-17,LT.NS,A_breakout_40d,3988.0,6.0,4227.28,4279.7998,7.32
2025-10-30,2026-02-17,LT.NS,A_breakout_40d,4001.1001,6.0,4241.1661,4279.7998,6.97
2026-01-06,2026-02-18,AXISBANK.NS,A_breakout_40d,1293.0,6.0,1370.58,1377.0,6.5
2026-01-14,2026-02-18,AXISBANK.NS,A_breakout_40d,1298.8,6.0,1376.728,1377.0,6.02
2025-12-30,2026-02-18,BAJAJ-AUTO.NS,A_breakout_40d,9320.0,6.0,9879.2,9980.0,7.08
2026-01-19,2026-02-23,AXISBANK.NS,A_breakout_40d,1306.1,6.0,1384.466,1386.7,6.17
