buy_signal_date,ticker,pattern,entry_price,stop_price,status,entered_date,closed_date,last_updated
2025-05-16,BEL.NS,A_breakout_40d,372.9,346.797,Closed,,2026-03-28,2026-03-28
2025-05-19,DIVISLAB.NS,A_breakout_40d,6580.0,6119.4,Closed,,2026-03-28,2026-03-28
2025-05-21,BEL.NS,A_breakout_40d,383.0,356.19,Closed,,2026-03-28,2026-03-28
2025-05-23,HDFCLIFE.NS,A_breakout_40d,784.3,729.399,New,,,2026-03-28
2025-05-26,DIVISLAB.NS,A_breakout_40d,6725.0,6254.25,New,,,2026-03-28
2025-05-28,HDFCLIFE.NS,A_breakout_40d,788.0,732.84,New,,,2026-03-28
2025-06-03,SILVERBEES.NS,A_breakout_40d,98.0,91.14,Closed,,2026-03-28,2026-03-28
2025-06-05,SILVERBEES.NS,A_breakout_40d,102.77,95.5761,Closed,,2026-03-28,2026-03-28
2025-06-06,BAJFINANCE.NS,A_breakout_40d,955.0,888.15,Closed,,2026-03-28,2026-03-28
2025-06-06,SILVERBEES.NS,A_breakout_40d,102.41,95.2413,Closed,,2026-03-28,2026-03-28
2025-06-09,BAJFINANCE.NS,A_breakout_40d,970.0,902.1,Closed,,2026-03-28,2026-03-28
2025-06-09,SILVERBEES.NS,A_breakout_40d,103.11,95.8923,Closed,,2026-03-28,2026-03-28
2025-06-11,BPCL.NS,A_breakout_40d,330.5,307.365,Closed,,2026-03-28,2026-03-28
2025-06-12,MAXHEALTH.NS,A_breakout_40d,1196.4,1112.652,Closed,,2026-03-28,2026-03-28
2025-06-13,GOLDBEES.NS,A_breakout_40d,84.2,78.306,Closed,,2026-03-28,2026-03-28
2025-06-13,MAXHEALTH.NS,A_breakout_40d,1245.2,1158.036,New,,,2026-03-28
2025-06-18,SILVERBEES.NS,A_breakout_40d,105.75,98.3475,Closed,,2026-03-28,2026-03-28
2025-06-20,BEL.NS,A_breakout_40d,411.0,382.23,Closed,,2026-03-28,2026-03-28
2025-06-20,BHARTIARTL.NS,A_breakout_40d,1930.0,1794.9,Closed,,2026-03-28,2026-03-28
2025-06-20,M&M.NS,A_breakout_40d,3163.6001,2942.1481,Closed,,2026-03-28,2026-03-28
2025-06-20,RELIANCE.NS,A_breakout_40d,1453.0,1351.29,Closed,,2026-03-28,2026-03-28
2025-06-23,BEL.NS,A_breakout_40d,426.4,396.552,Closed,,2026-03-28,2026-03-28
2025-06-25,TITAN.NS,A_breakout_40d,3655.0,3399.15,Closed,,2026-03-28,2026-03-28
2025-06-26,BRITANNIA.NS,A_breakout_40d,5849.0,5439.57,Closed,,2026-03-28,2026-03-28
2025-06-26,HDFCBANK.NS,A_breakout_40d,1006.5,936.045,New,,,2026-03-28
2025-06-26,HDFCLIFE.NS,A_breakout_40d,801.0,744.93,New,,,2026-03-28
2025-06-26,MAXHEALTH.NS,A_breakout_40d,1270.0,1181.1,New,,,2026-03-28
2025-06-26,SHRIRAMFIN.NS,A_breakout_40d,703.05,653.8365,Closed,,2026-03-28,2026-03-28
2025-06-26,TITAN.NS,A_breakout_40d,3700.0,3441.0,Closed,,2026-03-28,2026-03-28
2025-06-26,ULTRACEMCO.NS,A_breakout_40d,11980.0,11141.4,Closed,,2026-03-28,2026-03-28
2025-06-27,AMBUJACEM.NS,A_breakout_40d,575.05,534.7965,Closed,,2026-03-28,2026-03-28
2025-06-27,HDFCLIFE.NS,A_breakout_40d,809.0,752.37,New,,,2026-03-28
2025-06-27,ICICIBANK.NS,A_breakout_40d,1461.8,1359.474,New,,,2026-03-28
2025-06-27,INDIGO.NS,A_breakout_40d,5840.0,5431.2,New,,,2026-03-28
2025-06-27,MAXHEALTH.NS,A_breakout_40d,1284.5,1194.585,New,,,2026-03-28
2025-06-27,TVSMOTOR.NS,A_breakout_40d,2948.0,2741.64,Closed,,2026-03-28,2026-03-28
2025-06-27,ULTRACEMCO.NS,A_breakout_40d,12215.0,11359.95,Closed,,2026-03-28,2026-03-28
2025-06-30,DIVISLAB.NS,A_breakout_40d,6828.5,6350.505,New,,,2026-03-28
2025-06-30,INDIGO.NS,A_breakout_40d,5962.5,5545.125,New,,,2026-03-28
2025-06-30,SBIN.NS,A_breakout_40d,820.0,762.6,Closed,,2026-03-28,2026-03-28
2025-07-01,APOLLOHOSP.NS,A_breakout_40d,7470.0,6947.1,Closed,,2026-03-28,2026-03-28
2025-07-02,AMBUJACEM.NS,A_breakout_40d,596.45,554.6985,New,,,2026-03-28
2025-07-02,JSWSTEEL.NS,A_breakout_40d,1065.0,990.45,Closed,,2026-03-28,2026-03-28
2025-07-02,TATASTEEL.NS,A_breakout_40d,166.0,154.38,Closed,,2026-03-28,2026-03-28
2025-07-03,APOLLOHOSP.NS,A_breakout_40d,7593.0,7061.49,New,,,2026-03-28
2025-07-03,TATASTEEL.NS,A_breakout_40d,165.91,154.2963,Closed,,2026-03-28,2026-03-28
2025-07-04,BPCL.NS,A_breakout_40d,345.8,321.594,Closed,,2026-03-28,2026-03-28
2025-07-08,ADANIPOWER.NS,A_breakout_40d,120.51,112.0743,Closed,,2026-03-28,2026-03-28
2025-07-08,KOTAKBANK.NS,A_breakout_40d,443.4,412.362,New,,,2026-03-28
2025-07-10,ADANIPOWER.NS,A_breakout_40d,121.4,112.902,Closed,,2026-03-28,2026-03-28
2025-07-11,SILVERBEES.NS,A_breakout_40d,109.0,101.37,Closed,,2026-03-28,2026-03-28
2025-07-14,SILVERBEES.NS,A_breakout_40d,108.18,100.6074,Closed,,2026-03-28,2026-03-28
2025-07-16,SBIN.NS,A_breakout_40d,838.4,779.712,Closed,,2026-03-28,2026-03-28
2025-07-16,TATAPOWER.NS,A_breakout_40d,415.0,385.95,New,,,2026-03-28
2025-07-21,AMBUJACEM.NS,A_breakout_40d,615.0,571.95,New,,,2026-03-28
2025-07-21,ETERNAL.NS,A_breakout_40d,293.0,272.49,Closed,,2026-03-28,2026-03-28
2025-07-21,ULTRACEMCO.NS,A_breakout_40d,12649.0,11763.57,New,,,2026-03-28
2025-07-22,AMBUJACEM.NS,A_breakout_40d,623.0,579.39,New,,,2026-03-28
2025-07-22,ETERNAL.NS,A_breakout_40d,298.0,277.14,Closed,,2026-03-28,2026-03-28
2025-07-23,ETERNAL.NS,A_breakout_40d,302.25,281.0925,Closed,,2026-03-28,2026-03-28
2025-07-23,GOLDBEES.NS,A_breakout_40d,84.7,78.771,Closed,,2026-03-28,2026-03-28
2025-07-24,ETERNAL.NS,A_breakout_40d,309.95,288.2535,Closed,,2026-03-28,2026-03-28
2025-07-25,CIPLA.NS,A_breakout_40d,1541.2,1433.316,Closed,,2026-03-28,2026-03-28
2025-07-28,CIPLA.NS,A_breakout_40d,1563.4,1453.962,Closed,,2026-03-28,2026-03-28
2025-08-01,HINDUNILVR.NS,A_breakout_40d,2547.0,2368.71,New,,,2026-03-28
2025-08-04,HEROMOTOCO.NS,A_breakout_40d,4536.0,4218.48,Closed,,2026-03-28,2026-03-28
2025-08-04,TVSMOTOR.NS,A_breakout_40d,2951.0,2744.43,Closed,,2026-03-28,2026-03-28
2025-08-07,HEROMOTOCO.NS,A_breakout_40d,4660.0,4333.8,Closed,,2026-03-28,2026-03-28
2025-08-12,MARUTI.NS,A_breakout_40d,12840.0,11941.2,Closed,,2026-03-28,2026-03-28
2025-08-13,APOLLOHOSP.NS,A_breakout_40d,7830.0,7281.9,New,,,2026-03-28
2025-08-13,HEROMOTOCO.NS,A_breakout_40d,4770.0,4436.1,Closed,,2026-03-28,2026-03-28
2025-08-13,HINDALCO.NS,A_breakout_40d,701.0,651.93,Closed,,2026-03-28,2026-03-28
2025-08-13,TVSMOTOR.NS,A_breakout_40d,3034.0,2821.62,Closed,,2026-03-28,2026-03-28
2025-08-14,APOLLOHOSP.NS,A_breakout_40d,7850.0,7300.5,New,,,2026-03-28
2025-08-18,ASIANPAINT.NS,A_breakout_40d,2587.3999,2406.2819,Closed,,2026-03-28,2026-03-28
2025-08-18,EICHERMOT.NS,A_breakout_40d,5918.0,5503.74,Closed,,2026-03-28,2026-03-28
2025-08-18,HEROMOTOCO.NS,A_breakout_40d,4984.0,4635.12,Closed,,2026-03-28,2026-03-28
2025-08-18,HINDUNILVR.NS,A_breakout_40d,2572.2,2392.146,New,,,2026-03-28
2025-08-18,JSWSTEEL.NS,A_breakout_40d,1080.0,1004.4,Closed,,2026-03-28,2026-03-28
2025-08-18,M&M.NS,A_breakout_40d,3400.0,3162.0,Closed,,2026-03-28,2026-03-28
2025-08-18,MARUTI.NS,A_breakout_40d,14070.0,13085.1,Closed,,2026-03-28,2026-03-28
2025-08-18,SBILIFE.NS,A_breakout_40d,1865.0,1734.45,Closed,,2026-03-28,2026-03-28
2025-08-18,TVSMOTOR.NS,A_breakout_40d,3220.0,2994.6,Closed,,2026-03-28,2026-03-28
2025-08-18,ULTRACEMCO.NS,A_breakout_40d,12787.0,11891.91,New,,,2026-03-28
2025-08-19,EICHERMOT.NS,A_breakout_40d,5964.0,5546.52,Closed,,2026-03-28,2026-03-28
2025-08-19,HEROMOTOCO.NS,A_breakout_40d,5120.0,4761.6,Closed,,2026-03-28,2026-03-28
2025-08-19,MARUTI.NS,A_breakout_40d,14362.0,13356.66,Closed,,2026-03-28,2026-03-28
2025-08-20,DABUR.NS,A_breakout_40d,535.95,498.4335,New,,,2026-03-28
2025-08-20,HINDUNILVR.NS,A_breakout_40d,2667.1001,2480.4031,New,,,2026-03-28
2025-08-25,EICHERMOT.NS,A_breakout_40d,5980.0,5561.4,Closed,,2026-03-28,2026-03-28
2025-08-26,EICHERMOT.NS,A_breakout_40d,6269.5,5830.635,Closed,,2026-03-28,2026-03-28
2025-08-26,HINDUNILVR.NS,A_breakout_40d,2748.0,2555.64,New,,,2026-03-28
2025-08-26,MARUTI.NS,A_breakout_40d,14895.0,13852.35,Closed,,2026-03-28,2026-03-28
2025-08-28,SILVERBEES.NS,A_breakout_40d,113.2,105.276,Closed,,2026-03-28,2026-03-28
2025-08-29,SILVERBEES.NS,A_breakout_40d,118.05,109.7865,Closed,,2026-03-28,2026-03-28
2025-09-01,GOLDBEES.NS,A_breakout_40d,87.4,81.282,Closed,,2026-03-28,2026-03-28
2025-09-01,SILVERBEES.NS,A_breakout_40d,119.0,110.67,Closed,,2026-03-28,2026-03-28
2025-09-02,DABUR.NS,A_breakout_40d,545.9,507.687,New,,,2026-03-28
2025-09-03,HINDALCO.NS,A_breakout_40d,744.05,691.9665,Closed,,2026-03-28,2026-03-28
2025-09-03,TATASTEEL.NS,A_breakout_40d,169.0,157.17,Closed,,2026-03-28,2026-03-28
2025-09-04,BRITANNIA.NS,A_breakout_40d,6066.0,5641.38,New,,,2026-03-28
2025-09-04,DABUR.NS,A_breakout_40d,553.8,515.034,New,,,2026-03-28
2025-09-04,EICHERMOT.NS,A_breakout_40d,6449.0,5997.57,Closed,,2026-03-28,2026-03-28
2025-09-04,M&M.NS,A_breakout_40d,3511.0,3265.23,Closed,,2026-03-28,2026-03-28
2025-09-08,ADANIPOWER.NS,A_breakout_40d,127.6,118.668,Closed,,2026-03-28,2026-03-28
2025-09-08,GOLDBEES.NS,A_breakout_40d,90.16,83.8488,Closed,,2026-03-28,2026-03-28
2025-09-08,JSWSTEEL.NS,A_breakout_40d,1100.0,1023.0,Closed,,2026-03-28,2026-03-28
2025-09-09,ADANIPOWER.NS,A_breakout_40d,129.4,120.342,Closed,,2026-03-28,2026-03-28
2025-09-09,GOLDBEES.NS,A_breakout_40d,91.8,85.374,Closed,,2026-03-28,2026-03-28
2025-09-12,BAJFINANCE.NS,A_breakout_40d,999.0,929.07,Closed,,2026-03-28,2026-03-28
2025-09-16,SBIN.NS,A_breakout_40d,834.3,775.899,Closed,,2026-03-28,2026-03-28
2025-09-17,BEL.NS,A_breakout_40d,415.0,385.95,Closed,,2026-03-28,2026-03-28
2025-09-17,SBIN.NS,A_breakout_40d,858.65,798.5445,Closed,,2026-03-28,2026-03-28
2025-09-17,TATACONSUM.NS,A_breakout_40d,1136.3,1056.759,Closed,,2026-03-28,2026-03-28
2025-09-19,ADANIPORTS.NS,A_breakout_40d,1433.0,1332.69,Closed,,2026-03-28,2026-03-28
2025-09-19,ADANIPOWER.NS,A_breakout_40d,148.2,137.826,Closed,,2026-03-28,2026-03-28
2025-09-19,BHARTIARTL.NS,A_breakout_40d,1954.0,1817.22,Closed,,2026-03-28,2026-03-28
2025-09-19,SBIN.NS,A_breakout_40d,862.0,801.66,Closed,,2026-03-28,2026-03-28
2025-09-22,ADANIENT.NS,A_breakout_40d,2642.6001,2457.6181,New,,,2026-03-28
2025-09-22,ADANIPORTS.NS,A_breakout_40d,1453.0,1351.29,Closed,,2026-03-28,2026-03-28
2025-09-22,ADANIPOWER.NS,A_breakout_40d,179.9,167.307,New,,,2026-03-28
2025-09-23,ADANIENT.NS,A_breakout_40d,2655.0,2469.15,New,,,2026-03-28
2025-09-23,GOLDBEES.NS,A_breakout_40d,95.9,89.187,Closed,,2026-03-28,2026-03-28
2025-09-23,JSWSTEEL.NS,A_breakout_40d,1138.4,1058.712,Closed,,2026-03-28,2026-03-28
2025-09-23,MARUTI.NS,A_breakout_40d,16188.0,15054.84,Closed,,2026-03-28,2026-03-28
2025-09-23,SBIN.NS,A_breakout_40d,876.0,814.68,Closed,,2026-03-28,2026-03-28
2025-09-24,JSWSTEEL.NS,A_breakout_40d,1149.1,1068.663,Closed,,2026-03-28,2026-03-28
2025-09-26,LT.NS,A_breakout_40d,3738.0,3476.34,Closed,,2026-03-28,2026-03-28
2025-09-29,BPCL.NS,A_breakout_40d,339.75,315.9675,Closed,,2026-03-28,2026-03-28
2025-09-29,IOC.NS,A_breakout_40d,150.04,139.5372,Closed,,2026-03-28,2026-03-28
2025-09-29,SBIN.NS,A_breakout_40d,869.95,809.0535,Closed,,2026-03-28,2026-03-28
2025-09-29,SILVERBEES.NS,A_breakout_40d,139.99,130.1907,Closed,,2026-03-28,2026-03-28
2025-09-30,IOC.NS,A_breakout_40d,150.4,139.872,Closed,,2026-03-28,2026-03-28
2025-09-30,VEDL.NS,A_breakout_40d,468.55,435.7515,Closed,,2026-03-28,2026-03-28
2025-10-01,BPCL.NS,A_breakout_40d,344.0,319.92,Closed,,2026-03-28,2026-03-28
2025-10-03,HEROMOTOCO.NS,A_breakout_40d,5527.0,5140.11,Closed,,2026-03-28,2026-03-28
2025-10-03,HINDALCO.NS,A_breakout_40d,782.05,727.3065,Closed,,2026-03-28,2026-03-28
2025-10-03,VEDL.NS,A_breakout_40d,474.95,441.7035,Closed,,2026-03-28,2026-03-28
2025-10-06,GOLDBEES.NS,A_breakout_40d,99.22,92.2746,Closed,,2026-03-28,2026-03-28
2025-10-06,IOC.NS,A_breakout_40d,154.76,143.9268,Closed,,2026-03-28,2026-03-28
2025-10-07,GOLDBEES.NS,A_breakout_40d,100.1,93.093,Closed,,2026-03-28,2026-03-28
2025-10-08,GOLDBEES.NS,A_breakout_40d,102.6,95.418,Closed,,2026-03-28,2026-03-28
2025-10-08,SILVERBEES.NS,A_breakout_40d,150.93,140.3649,Closed,,2026-03-28,2026-03-28
2025-10-09,SILVERBEES.NS,A_breakout_40d,156.1,145.173,Closed,,2026-03-28,2026-03-28
2025-10-09,TATASTEEL.NS,A_breakout_40d,176.0,163.68,Closed,,2026-03-28,2026-03-28
2025-10-13,SILVERBEES.NS,A_breakout_40d,168.44,156.6492,Closed,,2026-03-28,2026-03-28
2025-10-14,GOLDBEES.NS,A_breakout_40d,105.2,97.836,Closed,,2026-03-28,2026-03-28
2025-10-14,SILVERBEES.NS,A_breakout_40d,177.8,165.354,Closed,,2026-03-28,2026-03-28
2025-10-15,GOLDBEES.NS,A_breakout_40d,105.35,97.9755,Closed,,2026-03-28,2026-03-28
2025-10-15,NESTLEIND.NS,A_breakout_40d,1221.4,1135.902,Closed,,2026-03-28,2026-03-28
2025-10-16,ADANIPORTS.NS,A_breakout_40d,1479.5,1375.935,Closed,,2026-03-28,2026-03-28
2025-10-16,NESTLEIND.NS,A_breakout_40d,1263.9,1175.427,New,,,2026-03-28
2025-10-16,TATACONSUM.NS,A_breakout_40d,1152.2,1071.546,New,,,2026-03-28
2025-10-17,NESTLEIND.NS,A_breakout_40d,1289.5,1199.235,New,,,2026-03-28
2025-10-17,TATACONSUM.NS,A_breakout_40d,1166.9,1085.217,New,,,2026-03-28
2025-10-17,TVSMOTOR.NS,A_breakout_40d,3699.0,3440.07,Closed,,2026-03-28,2026-03-28
2025-10-20,APOLLOHOSP.NS,A_breakout_40d,8038.0,7475.34,New,,,2026-03-28
2025-10-20,BAJAJFINSV.NS,A_breakout_40d,2150.0,1999.5,New,,,2026-03-28
2025-10-20,BHARTIARTL.NS,A_breakout_40d,2051.8,1908.174,New,,,2026-03-28
2025-10-20,CIPLA.NS,A_breakout_40d,1646.7,1531.431,New,,,2026-03-28
2025-10-20,RELIANCE.NS,A_breakout_40d,1468.0,1365.24,Closed,,2026-03-28,2026-03-28
2025-10-23,AXISBANK.NS,A_breakout_40d,1254.2,1166.406,Closed,,2026-03-28,2026-03-28
2025-10-23,BEL.NS,A_breakout_40d,422.0,392.46,Closed,,2026-03-28,2026-03-28
2025-10-23,HDFCBANK.NS,A_breakout_40d,1011.0,940.23,New,,,2026-03-28
2025-10-23,SHRIRAMFIN.NS,A_breakout_40d,711.05,661.2765,Closed,,2026-03-28,2026-03-28
2025-10-24,HINDALCO.NS,A_breakout_40d,834.9,776.457,Closed,,2026-03-28,2026-03-28
2025-10-24,VEDL.NS,A_breakout_40d,501.0,465.93,Closed,,2026-03-28,2026-03-28
2025-10-27,GRASIM.NS,A_breakout_40d,2932.7,2727.411,New,,,2026-03-28
2025-10-27,SBILIFE.NS,A_breakout_40d,1903.1,1769.883,Closed,,2026-03-28,2026-03-28
2025-10-28,BHARTIARTL.NS,A_breakout_40d,2083.0,1937.19,New,,,2026-03-28
2025-10-28,GRASIM.NS,A_breakout_40d,2945.8999,2739.6869,New,,,2026-03-28
2025-10-28,JSWSTEEL.NS,A_breakout_40d,1189.2,1105.956,Closed,,2026-03-28,2026-03-28
2025-10-28,LT.NS,A_breakout_40d,3988.0,3708.84,Closed,,2026-03-28,2026-03-28
2025-10-28,SBILIFE.NS,A_breakout_40d,1934.0,1798.62,Closed,,2026-03-28,2026-03-28
2025-10-28,SBIN.NS,A_breakout_40d,933.9,868.527,Closed,,2026-03-28,2026-03-28
2025-10-28,TATASTEEL.NS,A_breakout_40d,183.67,170.8131,Closed,,2026-03-28,2026-03-28
2025-10-29,GRASIM.NS,A_breakout_40d,2960.0,2752.8,New,,,2026-03-28
2025-10-29,IOC.NS,A_breakout_40d,163.09,151.6737,Closed,,2026-03-28,2026-03-28
2025-10-29,JSWSTEEL.NS,A_breakout_40d,1207.9,1123.347,Closed,,2026-03-28,2026-03-28
2025-10-29,SBILIFE.NS,A_breakout_40d,1970.4,1832.472,Closed,,2026-03-28,2026-03-28
2025-10-29,SHRIRAMFIN.NS,A_breakout_40d,738.5,686.805,Closed,,2026-03-28,2026-03-28
2025-10-29,TATAPOWER.NS,A_breakout_40d,411.05,382.2765,New,,,2026-03-28
2025-10-29,TATASTEEL.NS,A_breakout_40d,184.4,171.492,Closed,,2026-03-28,2026-03-28
2025-10-29,VEDL.NS,A_breakout_40d,513.0,477.09,Closed,,2026-03-28,2026-03-28
2025-10-30,BPCL.NS,A_breakout_40d,358.0,332.94,Closed,,2026-03-28,2026-03-28
2025-10-30,IOC.NS,A_breakout_40d,163.51,152.0643,Closed,,2026-03-28,2026-03-28
2025-10-30,LT.NS,A_breakout_40d,4001.1001,3721.0231,Closed,,2026-03-28,2026-03-28
2025-10-31,BEL.NS,A_breakout_40d,428.0,398.04,Closed,,2026-03-28,2026-03-28
2025-10-31,IOC.NS,A_breakout_40d,167.0,155.31,Closed,,2026-03-28,2026-03-28
